,phone,email,address,url,hobby,sum,threshold
0,0.9982068490569715,0.9994412645612303,0.9988370506565142,0.9993892891715772,0.9948869210428862,0.9907613744891793,0.54
1,0.998180861362145,0.9994347676375236,0.9988175598853942,0.9994022830189905,0.9951208102963247,0.9909562822003781,0.59
2,0.9981743644384384,0.9994217737901104,0.9988045660379811,0.9994087799426972,0.9953676933971765,0.9911771776064033,0.64
3,0.9981678675147317,0.9994217737901104,0.9987980691142744,0.9994152768664037,0.9956080795743215,0.9914110668598418,0.69
4,0.9981483767436119,0.9994087799426972,0.9987915721905678,0.999428270713817,0.9958419688277601,0.9916189684184539,0.74
5,0.9981353828961986,0.9993827922478706,0.9987720814194478,0.9994217737901104,0.9959978949967191,0.9917099253503466,0.79
6,0.9981028982776655,0.9993633014767508,0.9987201060297949,0.9993957860952839,0.9962382811738641,0.9918203730533592,0.84
7,0.9980574198117191,0.9993308168582177,0.9985901675556624,0.9993633014767508,0.9964266919613562,0.9917683976637063,0.89
8,0.9980574198117191,0.9993308168582177,0.9985901675556624,0.9993633014767508,0.9964266919613562,0.9917683976637063,0.89
9,0.9980444259643059,0.9992918353159779,0.9985576829371293,0.9993633014767508,0.9964331888850629,0.9916904345792268,0.9
10,0.9980379290405993,0.9992528537737382,0.9985057075474763,0.9993503076293375,0.996465673503596,0.9916124714947472,0.91
11,0.998024935193186,0.9992138722314984,0.99844073831041,0.9993373137819243,0.9965046550458359,0.9915215145628545,0.92
12,0.9979989474983595,0.9991489029944322,0.9983627752259305,0.9993178230108044,0.9965566304354888,0.9913850791650154,0.93
13,0.9979859536509462,0.9990579460625394,0.9982588244466245,0.9993048291633911,0.9965696242829021,0.9911771776064033,0.94
14,0.9979274813375867,0.9989994737491797,0.9980899044302523,0.9992658476211513,0.9966151027488485,0.9908978098870185,0.95
15,0.9978820028716403,0.9988435475802208,0.9978170336345741,0.9992398599263249,0.9966345935199683,0.9904170375327283,0.96
16,0.9978170336345741,0.9986746275638485,0.997505181296656,0.9992008783840851,0.9966865689096213,0.9898842897887851,0.97
17,0.9976935920841482,0.9983757690733438,0.9971153658742585,0.9991489029944322,0.9967255504518611,0.9890591804780436,0.98
18,0.9974661997544163,0.9979079905664667,0.9967970166126339,0.9991294122233123,0.9967450412229809,0.9880456603798101,0.99
