,phone,email,address,url,hobby,sum,threshold
0,0.9720930232558139,0.9829683698296837,0.9733333333333334,0.9148936170212766,0.20238095238095238,0.912961210974456,0.89
1,0.971830985915493,0.9827160493827161,0.9728813559322034,0.9148936170212766,0.19753086419753085,0.9135446685878963,0.9
2,0.9761904761904762,0.9848866498740554,0.9754385964912281,0.9111111111111111,0.20270270270270271,0.9198813056379822,0.91
3,0.9805825242718447,0.9846547314578005,0.9744525547445255,0.9069767441860465,0.203125,0.9263803680981595,0.92
4,0.985,0.9868073878627969,0.9769230769230769,0.9,0.2222222222222222,0.9356913183279743,0.93
5,0.9897959183673469,0.9863013698630136,0.9754098360655737,0.9166666666666666,0.20833333333333334,0.9392575928008999,0.94
6,0.9893048128342246,0.9887005649717514,0.9768518518518519,0.9,0.23076923076923078,0.9467312348668281,0.95
7,0.9888888888888889,0.9878787878787879,0.9767441860465116,0.8846153846153846,0.23529411764705882,0.9474393530997305,0.96
8,0.9881656804733728,0.9868421052631579,0.9833333333333333,0.85,0.2727272727272727,0.9574803149606299,0.97
9,0.9866666666666667,0.98828125,0.9666666666666667,0.75,0.3,0.9651639344262295,0.98
